fecha_corte,vigencia,banco,tc,operaciones,monto_usd
2026-06-26,2026-06-29,BANCO BISA,8.5000,12,22524
2026-06-26,2026-06-29,BANCO BISA,9.0000,37,82783
2026-06-26,2026-06-29,BANCO BISA,9.1500,1,14965
2026-06-26,2026-06-29,BANCO BISA,9.2000,1,249965
2026-06-26,2026-06-29,BANCO BISA,9.5000,5,43654
2026-06-26,2026-06-29,BANCO BISA,9.6000,3,220425
2026-06-26,2026-06-29,BANCO BISA,9.6500,1,5507
2026-06-26,2026-06-29,BANCO BISA,9.7000,7,14864
2026-06-26,2026-06-29,BANCO BISA,9.7150,1,60000
2026-06-26,2026-06-29,BANCO BISA,9.7500,8,146317
2026-06-26,2026-06-29,BANCO BISA,9.7600,1,1054
2026-06-26,2026-06-29,BANCO BISA,9.7800,3,591315
2026-06-26,2026-06-29,BANCO BISA,9.8000,3,3717
2026-06-26,2026-06-29,BANCO BISA,9.8100,1,500000
2026-06-26,2026-06-29,BANCO BISA,9.8120,1,2000000
2026-06-26,2026-06-29,BANCO DE CRÉDITO,9.1000,2,2379
2026-06-26,2026-06-29,BANCO DE CRÉDITO,9.5000,13,19102
2026-06-26,2026-06-29,BANCO DE LA NACIÓN ARGENTINA,9.7000,1,7425
2026-06-26,2026-06-29,BANCO ECONÓMICO,7.2000,4,10107
2026-06-26,2026-06-29,BANCO ECONÓMICO,9.7300,1,2000000
2026-06-26,2026-06-29,BANCO ECONÓMICO,9.7600,1,40000
2026-06-26,2026-06-29,BANCO ECONÓMICO,9.8000,4,1144025
2026-06-26,2026-06-29,BANCO ECONÓMICO,9.8100,1,2000000
2026-06-26,2026-06-29,BANCO FORTALEZA,9.8200,1,400000
2026-06-26,2026-06-29,BANCO GANADERO,7.0000,5,5743
2026-06-26,2026-06-29,BANCO GANADERO,7.0100,1,197
2026-06-26,2026-06-29,BANCO GANADERO,8.0000,1,5000
2026-06-26,2026-06-29,BANCO GANADERO,9.3200,1,107
2026-06-26,2026-06-29,BANCO GANADERO,9.5000,1,5005
2026-06-26,2026-06-29,BANCO GANADERO,9.6000,63,32733
2026-06-26,2026-06-29,BANCO GANADERO,9.6300,1,30465
2026-06-26,2026-06-29,BANCO GANADERO,9.7000,71,214200
2026-06-26,2026-06-29,BANCO GANADERO,9.7300,2,752803
2026-06-26,2026-06-29,BANCO GANADERO,9.8200,1,2000000
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,7.2000,2,2901
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,7.5000,7,13240
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,8.0000,1,2000
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,8.4000,3,1000
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,8.7000,1,4834
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,8.8500,2,478750
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,9.6500,2,93295
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,9.7400,1,54792
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,9.8000,2,999857
2026-06-26,2026-06-29,BANCO MERCANTIL SANTA CRUZ,9.8100,1,1500000
2026-06-26,2026-06-29,BANCO NACIONAL DE BOLIVIA,8.2000,1,469
2026-06-26,2026-06-29,BANCO NACIONAL DE BOLIVIA,9.7500,1,1440000
2026-06-26,2026-06-29,BANCO SOLIDARIO,7.5000,2,5300
2026-06-26,2026-06-29,BANCO SOLIDARIO,9.7400,2,100000
2026-06-26,2026-06-29,BANCO UNION,9.0500,2,650
2026-06-29,2026-06-30,BANCO BISA,9.7000,2,410
2026-06-29,2026-06-30,BANCO BISA,9.7200,1,507000
2026-06-29,2026-06-30,BANCO BISA,9.7300,1,1500000
2026-06-29,2026-06-30,BANCO BISA,9.7310,1,700000
2026-06-29,2026-06-30,BANCO DE CRÉDITO,9.6300,11,88037
2026-06-29,2026-06-30,BANCO DE CRÉDITO,9.9000,1,700
2026-06-29,2026-06-30,BANCO DE CRÉDITO,9.9900,1,9000
2026-06-29,2026-06-30,BANCO DE CRÉDITO,10.0700,1,1664
2026-06-29,2026-06-30,BANCO DE CRÉDITO,10.1100,1,296
2026-06-29,2026-06-30,BANCO DE LA NACIÓN ARGENTINA,9.6300,23,8870
2026-06-29,2026-06-30,BANCO ECONÓMICO,9.7300,46,86920
2026-06-29,2026-06-30,BANCO ECONÓMICO,9.8000,1,330174
2026-06-29,2026-06-30,BANCO ECONÓMICO,9.9100,4,1010
2026-06-29,2026-06-30,BANCO FIE,9.7300,21,105419
2026-06-29,2026-06-30,BANCO FORTALEZA,9.7300,9,123435
2026-06-29,2026-06-30,BANCO GANADERO,9.6300,253,438730
2026-06-29,2026-06-30,BANCO GANADERO,9.7000,73,300885
2026-06-29,2026-06-30,BANCO GANADERO,9.7200,16,13752
2026-06-29,2026-06-30,BANCO GANADERO,9.7300,483,966621
2026-06-29,2026-06-30,BANCO GANADERO,9.8200,1,1382
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.6700,1,0
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.6800,232,445169
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.6900,1,1
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.7200,1,49000
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.7800,2,3885
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.8050,1,7655708
2026-06-29,2026-06-30,BANCO MERCANTIL SANTA CRUZ,9.8100,1,1678212
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,8.0000,1,34975
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,8.3000,1,49204
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,8.5000,2,92667
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.1000,1,30000
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.7000,1,21410
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.7250,1,1
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.7300,286,193334
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.7320,2,5
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.7410,1,0
2026-06-29,2026-06-30,BANCO NACIONAL DE BOLIVIA,9.7900,1,1000000
2026-06-29,2026-06-30,BANCO PRODEM,9.6300,21,10687
2026-06-29,2026-06-30,BANCO PYME DE LA COMUNIDAD,9.2300,1,2
2026-06-29,2026-06-30,BANCO PYME DE LA COMUNIDAD,9.7300,7,7542
2026-06-29,2026-06-30,BANCO PYME ECOFUTURO,9.7300,1,730
2026-06-29,2026-06-30,BANCO SOLIDARIO,9.2400,20,5589
2026-06-29,2026-06-30,BANCO SOLIDARIO,9.6600,1,11538
2026-06-29,2026-06-30,BANCO SOLIDARIO,9.7000,2,115
2026-06-29,2026-06-30,BANCO SOLIDARIO,9.7200,1,19095
2026-06-29,2026-06-30,BANCO SOLIDARIO,9.7500,3,209935
2026-06-29,2026-06-30,BANCO UNION,9.7300,116,676658
2026-06-30,2026-07-01,BANCO BISA,9.6600,43,87397
2026-06-30,2026-07-01,BANCO BISA,9.7000,1,100000
2026-06-30,2026-07-01,BANCO BISA,9.7300,1,200000
2026-06-30,2026-07-01,BANCO BISA,9.7500,9,129806
2026-06-30,2026-07-01,BANCO BISA,9.8000,4,2342
2026-06-30,2026-07-01,BANCO BISA,9.8300,1,1001797
2026-06-30,2026-07-01,BANCO DE CRÉDITO,9.6600,17,37197
2026-06-30,2026-07-01,BANCO DE CRÉDITO,9.7600,1,10000
2026-06-30,2026-07-01,BANCO DE CRÉDITO,9.7800,2,1977718
2026-06-30,2026-07-01,BANCO DE LA NACIÓN ARGENTINA,9.6600,26,6332
2026-06-30,2026-07-01,BANCO ECONÓMICO,9.6600,31,9356
2026-06-30,2026-07-01,BANCO ECONÓMICO,9.7200,1,105560
2026-06-30,2026-07-01,BANCO ECONÓMICO,9.8400,2,26
2026-06-30,2026-07-01,BANCO FIE,9.6600,12,11564
2026-06-30,2026-07-01,BANCO FORTALEZA,9.7100,1,167387
2026-06-30,2026-07-01,BANCO FORTALEZA,9.7300,1,2445
2026-06-30,2026-07-01,BANCO FORTALEZA,9.7600,1,1
2026-06-30,2026-07-01,BANCO GANADERO,9.6300,6,62823
2026-06-30,2026-07-01,BANCO GANADERO,9.6600,163,161961
2026-06-30,2026-07-01,BANCO GANADERO,9.7000,278,304112
2026-06-30,2026-07-01,BANCO GANADERO,9.7300,114,1250413
2026-06-30,2026-07-01,BANCO GANADERO,9.7301,1,600000
2026-06-30,2026-07-01,BANCO GANADERO,9.7600,68,14269
2026-06-30,2026-07-01,BANCO GANADERO,9.8100,1,399975
2026-06-30,2026-07-01,BANCO GANADERO,9.8300,5,9
2026-06-30,2026-07-01,BANCO MERCANTIL SANTA CRUZ,9.5500,1,1
2026-06-30,2026-07-01,BANCO MERCANTIL SANTA CRUZ,9.5600,168,257401
2026-06-30,2026-07-01,BANCO MERCANTIL SANTA CRUZ,9.8200,1,900000
2026-06-30,2026-07-01,BANCO MERCANTIL SANTA CRUZ,9.8600,3,83334
2026-06-30,2026-07-01,BANCO MERCANTIL SANTA CRUZ,10.2100,3,9354
2026-06-30,2026-07-01,BANCO MERCANTIL SANTA CRUZ,11.7600,1,850
2026-06-30,2026-07-01,BANCO NACIONAL DE BOLIVIA,8.3000,1,961
2026-06-30,2026-07-01,BANCO NACIONAL DE BOLIVIA,9.0000,1,126000
2026-06-30,2026-07-01,BANCO NACIONAL DE BOLIVIA,9.7600,184,256505
2026-06-30,2026-07-01,BANCO NACIONAL DE BOLIVIA,9.7610,1,1
2026-06-30,2026-07-01,BANCO NACIONAL DE BOLIVIA,9.7850,1,109456
2026-06-30,2026-07-01,BANCO NACIONAL DE BOLIVIA,9.8000,1,0
2026-06-30,2026-07-01,BANCO PRODEM,9.5600,9,3759
2026-06-30,2026-07-01,BANCO PYME DE LA COMUNIDAD,9.7600,3,244
2026-06-30,2026-07-01,BANCO PYME ECOFUTURO,9.7600,6,602
2026-06-30,2026-07-01,BANCO SOLIDARIO,9.2700,24,3584
2026-06-30,2026-07-01,BANCO SOLIDARIO,9.7000,2,24275
2026-06-30,2026-07-01,BANCO SOLIDARIO,9.7200,3,144498
2026-06-30,2026-07-01,BANCO SOLIDARIO,9.7300,1,112990
2026-06-30,2026-07-01,BANCO SOLIDARIO,9.7500,1,22763
2026-06-30,2026-07-01,BANCO SOLIDARIO,9.8000,1,1599905
2026-06-30,2026-07-01,BANCO UNION,9.7600,100,96187
2026-07-01,2026-07-02,BANCO BISA,9.6600,33,139166
2026-07-01,2026-07-02,BANCO BISA,9.6800,1,50000
2026-07-01,2026-07-02,BANCO BISA,9.7000,3,404965
2026-07-01,2026-07-02,BANCO BISA,9.7100,1,2781
2026-07-01,2026-07-02,BANCO BISA,9.7300,1,50000
2026-07-01,2026-07-02,BANCO BISA,9.7500,10,129840
2026-07-01,2026-07-02,BANCO BISA,9.7550,1,91000
2026-07-01,2026-07-02,BANCO BISA,9.7600,3,196804
2026-07-01,2026-07-02,BANCO BISA,9.7650,1,70000
2026-07-01,2026-07-02,BANCO BISA,9.7700,1,1484555
2026-07-01,2026-07-02,BANCO BISA,9.7800,4,534140
2026-07-01,2026-07-02,BANCO BISA,9.7950,1,10000000
2026-07-01,2026-07-02,BANCO BISA,9.8000,10,1823250
2026-07-01,2026-07-02,BANCO DE CRÉDITO,9.6599,1,43
2026-07-01,2026-07-02,BANCO DE CRÉDITO,9.6600,31,72182
2026-07-01,2026-07-02,BANCO DE CRÉDITO,9.7000,2,220502
2026-07-01,2026-07-02,BANCO DE CRÉDITO,9.7600,1,1000
2026-07-01,2026-07-02,BANCO DE CRÉDITO,9.8000,1,699930
2026-07-01,2026-07-02,BANCO DE LA NACIÓN ARGENTINA,9.6600,26,16886
2026-07-01,2026-07-02,BANCO ECONÓMICO,9.6600,29,37026
2026-07-01,2026-07-02,BANCO ECONÓMICO,9.7800,1,174440
2026-07-01,2026-07-02,BANCO FIE,9.6600,15,8284
2026-07-01,2026-07-02,BANCO FORTALEZA,9.7300,1,29975
2026-07-01,2026-07-02,BANCO FORTALEZA,9.7600,3,66896
2026-07-01,2026-07-02,BANCO GANADERO,9.6300,1,65822
2026-07-01,2026-07-02,BANCO GANADERO,9.6600,164,124592
2026-07-01,2026-07-02,BANCO GANADERO,9.7000,356,357648
2026-07-01,2026-07-02,BANCO GANADERO,9.7300,38,1105936
2026-07-01,2026-07-02,BANCO GANADERO,9.7600,23,1539
2026-07-01,2026-07-02,BANCO GANADERO,9.7800,2,446478
2026-07-01,2026-07-02,BANCO GANADERO,9.8000,1,612982
2026-07-01,2026-07-02,BANCO GANADERO,9.8050,1,499980
2026-07-01,2026-07-02,BANCO GANADERO,9.8100,1,2000000
2026-07-01,2026-07-02,BANCO GANADERO,9.8500,1,700000
2026-07-01,2026-07-02,BANCO GANADERO,9.8600,4,7
2026-07-01,2026-07-02,BANCO MERCANTIL SANTA CRUZ,9.5600,360,406827
2026-07-01,2026-07-02,BANCO NACIONAL DE BOLIVIA,9.7500,24,1684458
2026-07-01,2026-07-02,BANCO NACIONAL DE BOLIVIA,9.7570,17,1
2026-07-01,2026-07-02,BANCO NACIONAL DE BOLIVIA,9.7600,1949,1296200
2026-07-01,2026-07-02,BANCO NACIONAL DE BOLIVIA,9.8000,18,0
2026-07-01,2026-07-02,BANCO PRODEM,9.3600,13,5846
2026-07-01,2026-07-02,BANCO PYME DE LA COMUNIDAD,9.7600,3,216
2026-07-01,2026-07-02,BANCO PYME ECOFUTURO,9.3600,3,3620
2026-07-01,2026-07-02,BANCO SOLIDARIO,9.2700,17,26102
2026-07-01,2026-07-02,BANCO SOLIDARIO,9.7000,2,3345
2026-07-01,2026-07-02,BANCO SOLIDARIO,9.7500,2,1854436
2026-07-01,2026-07-02,BANCO SOLIDARIO,9.7600,1,249835
2026-07-01,2026-07-02,BANCO SOLIDARIO,9.8000,1,499955
2026-07-01,2026-07-02,BANCO UNION,9.7600,73,119022
2026-07-01,2026-07-02,BANCO UNION,9.9000,1,1504313
2026-07-02,2026-07-03,BANCO BISA,9.6600,3,1973
2026-07-02,2026-07-03,BANCO BISA,9.6800,28,130934
2026-07-02,2026-07-03,BANCO BISA,9.7500,4,6471
2026-07-02,2026-07-03,BANCO BISA,9.7600,3,178860
2026-07-02,2026-07-03,BANCO BISA,9.7800,5,383854
2026-07-02,2026-07-03,BANCO BISA,9.7850,2,430000
2026-07-02,2026-07-03,BANCO BISA,9.8000,3,100039
2026-07-02,2026-07-03,BANCO BISA,9.8050,1,1020800
2026-07-02,2026-07-03,BANCO BISA,9.8100,1,49970
2026-07-02,2026-07-03,BANCO BISA,9.8150,1,3000000
2026-07-02,2026-07-03,BANCO BISA,9.8200,1,1000000
2026-07-02,2026-07-03,BANCO BISA,9.8400,2,2149500
2026-07-02,2026-07-03,BANCO DE CRÉDITO,9.6800,33,24304
2026-07-02,2026-07-03,BANCO DE CRÉDITO,9.7800,1,112383
2026-07-02,2026-07-03,BANCO DE CRÉDITO,9.8500,1,699940
2026-07-02,2026-07-03,BANCO DE CRÉDITO,9.9000,1,402892
2026-07-02,2026-07-03,BANCO DE LA NACIÓN ARGENTINA,9.6800,15,2149
2026-07-02,2026-07-03,BANCO DE LA NACIÓN ARGENTINA,9.7800,9,25562
2026-07-02,2026-07-03,BANCO ECONÓMICO,9.6800,33,280180
2026-07-02,2026-07-03,BANCO ECONÓMICO,9.7900,1,500000
2026-07-02,2026-07-03,BANCO ECONÓMICO,9.8000,1,700000
2026-07-02,2026-07-03,BANCO ECONÓMICO,9.8100,1,139983
2026-07-02,2026-07-03,BANCO FIE,9.6800,12,40169
2026-07-02,2026-07-03,BANCO FORTALEZA,9.7800,2,16
2026-07-02,2026-07-03,BANCO GANADERO,9.5800,152,190091
2026-07-02,2026-07-03,BANCO GANADERO,9.6000,121,29727
2026-07-02,2026-07-03,BANCO GANADERO,9.6300,3,31045
2026-07-02,2026-07-03,BANCO GANADERO,9.6600,2,8
2026-07-02,2026-07-03,BANCO GANADERO,9.7000,176,280051
2026-07-02,2026-07-03,BANCO GANADERO,9.7300,63,1338543
2026-07-02,2026-07-03,BANCO GANADERO,9.7800,18,101353
2026-07-02,2026-07-03,BANCO GANADERO,9.7810,1,382982
2026-07-02,2026-07-03,BANCO GANADERO,9.7900,1,447982
2026-07-02,2026-07-03,BANCO GANADERO,9.8200,2,300000
2026-07-02,2026-07-03,BANCO GANADERO,9.8299,1,344
2026-07-02,2026-07-03,BANCO GANADERO,9.8300,1,800000
2026-07-02,2026-07-03,BANCO GANADERO,9.8350,1,699982
2026-07-02,2026-07-03,BANCO GANADERO,9.8400,1,959982
2026-07-02,2026-07-03,BANCO GANADERO,9.8500,1,1400
2026-07-02,2026-07-03,BANCO GANADERO,9.8600,7,1874
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.5600,1,190740
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.5800,187,171363
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.7000,1,6940
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.7800,1,114000
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.8100,1,187600
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.8300,1,249907
2026-07-02,2026-07-03,BANCO MERCANTIL SANTA CRUZ,9.8500,1,17983
2026-07-02,2026-07-03,BANCO NACIONAL DE BOLIVIA,9.7500,1,0
2026-07-02,2026-07-03,BANCO NACIONAL DE BOLIVIA,9.7700,2,44000
2026-07-02,2026-07-03,BANCO NACIONAL DE BOLIVIA,9.7760,1,1
2026-07-02,2026-07-03,BANCO NACIONAL DE BOLIVIA,9.7800,1062,1523349
2026-07-02,2026-07-03,BANCO NACIONAL DE BOLIVIA,9.7900,1,999960
2026-07-02,2026-07-03,BANCO NACIONAL DE BOLIVIA,10.0000,34,0
2026-07-02,2026-07-03,BANCO PRODEM,9.4800,8,4502
2026-07-02,2026-07-03,BANCO PYME DE LA COMUNIDAD,9.7800,3,2262
2026-07-02,2026-07-03,BANCO PYME ECOFUTURO,9.3800,2,2640
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.2900,27,19191
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.7000,1,19780
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.7500,1,12651
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.7700,1,5576
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.7800,3,23434
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.7900,1,133518
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.8000,2,89818
2026-07-02,2026-07-03,BANCO SOLIDARIO,9.8100,1,127405
2026-07-02,2026-07-03,BANCO UNION,9.7800,75,209115
2026-07-03,2026-07-06,BANCO BISA,9.7000,38,136637
2026-07-03,2026-07-06,BANCO BISA,9.7200,3,35460
2026-07-03,2026-07-06,BANCO BISA,9.7500,1,402
2026-07-03,2026-07-06,BANCO BISA,9.7600,1,56455
2026-07-03,2026-07-06,BANCO BISA,9.7800,1,386417
2026-07-03,2026-07-06,BANCO BISA,9.8000,3,95005
2026-07-03,2026-07-06,BANCO BISA,9.8200,1,129115
2026-07-03,2026-07-06,BANCO BISA,9.8300,1,177123
2026-07-03,2026-07-06,BANCO BISA,9.8500,1,633862
2026-07-03,2026-07-06,BANCO BISA,9.9500,1,500000
2026-07-03,2026-07-06,BANCO DE CRÉDITO,9.7000,6,8585
2026-07-03,2026-07-06,BANCO DE CRÉDITO,9.8000,6,223547
2026-07-03,2026-07-06,BANCO DE CRÉDITO,9.8100,4,14676
2026-07-03,2026-07-06,BANCO DE CRÉDITO,9.8200,4,14640
2026-07-03,2026-07-06,BANCO DE CRÉDITO,9.9000,4,1204340
2026-07-03,2026-07-06,BANCO DE LA NACIÓN ARGENTINA,9.7000,10,11336
2026-07-03,2026-07-06,BANCO ECONÓMICO,9.7000,31,159927
2026-07-03,2026-07-06,BANCO ECONÓMICO,9.8000,1,53397
2026-07-03,2026-07-06,BANCO ECONÓMICO,9.8400,1,300000
2026-07-03,2026-07-06,BANCO ECONÓMICO,9.8700,2,186474
2026-07-03,2026-07-06,BANCO ECONÓMICO,9.9000,2,306318
2026-07-03,2026-07-06,BANCO ECONÓMICO,9.9500,1,748804
2026-07-03,2026-07-06,BANCO FIE,9.7000,8,761
2026-07-03,2026-07-06,BANCO FORTALEZA,9.7800,1,28000
2026-07-03,2026-07-06,BANCO FORTALEZA,9.8000,1,200000
2026-07-03,2026-07-06,BANCO FORTALEZA,9.8100,1,905622
2026-07-03,2026-07-06,BANCO GANADERO,9.5800,1,2
2026-07-03,2026-07-06,BANCO GANADERO,9.6000,191,105083
2026-07-03,2026-07-06,BANCO GANADERO,9.6300,2,45083
2026-07-03,2026-07-06,BANCO GANADERO,9.7000,294,323549
2026-07-03,2026-07-06,BANCO GANADERO,9.7300,33,1391657
2026-07-03,2026-07-06,BANCO GANADERO,9.7900,1,450000
2026-07-03,2026-07-06,BANCO GANADERO,9.8000,39,2304
2026-07-03,2026-07-06,BANCO GANADERO,9.8100,1,1374111
2026-07-03,2026-07-06,BANCO GANADERO,9.8400,1,400000
2026-07-03,2026-07-06,BANCO GANADERO,9.8500,3,4354619
2026-07-03,2026-07-06,BANCO GANADERO,9.8800,3,17
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.5900,2,9
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.6000,136,757251
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.6200,2,4
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.7600,1,92572
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.8000,3,29594
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.8200,1,1051501
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.8300,1,187022
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.9600,1,199845
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,9.9650,1,1500000
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,10.0000,1,0
2026-07-03,2026-07-06,BANCO MERCANTIL SANTA CRUZ,10.2500,1,59
2026-07-03,2026-07-06,BANCO NACIONAL DE BOLIVIA,9.7900,3,10085
2026-07-03,2026-07-06,BANCO NACIONAL DE BOLIVIA,9.8000,1071,1855909
2026-07-03,2026-07-06,BANCO NACIONAL DE BOLIVIA,9.8100,1,300000
2026-07-03,2026-07-06,BANCO PRODEM,9.7000,7,18491
2026-07-03,2026-07-06,BANCO PYME DE LA COMUNIDAD,9.8000,3,64
2026-07-03,2026-07-06,BANCO PYME ECOFUTURO,9.4000,5,3815
2026-07-03,2026-07-06,BANCO SOLIDARIO,9.2900,1,29001
2026-07-03,2026-07-06,BANCO SOLIDARIO,9.3100,16,1974
2026-07-03,2026-07-06,BANCO SOLIDARIO,9.8000,3,74276
2026-07-03,2026-07-06,BANCO SOLIDARIO,9.8800,1,97200
2026-07-03,2026-07-06,BANCO SOLIDARIO,9.8850,1,599962
2026-07-03,2026-07-06,BANCO UNION,9.8000,83,318733
2026-07-06,2026-07-07,BANCO BISA,9.7000,3,2704
2026-07-06,2026-07-07,BANCO BISA,9.7300,39,105731
2026-07-06,2026-07-07,BANCO BISA,9.7400,1,25962
2026-07-06,2026-07-07,BANCO BISA,9.7800,1,144935
2026-07-06,2026-07-07,BANCO BISA,9.8000,1,22000
2026-07-06,2026-07-07,BANCO BISA,9.8300,2,18700
2026-07-06,2026-07-07,BANCO BISA,9.8500,2,821090
2026-07-06,2026-07-07,BANCO BISA,9.8800,1,292281
2026-07-06,2026-07-07,BANCO BISA,9.8900,1,199965
2026-07-06,2026-07-07,BANCO BISA,9.9000,3,1313120
2026-07-06,2026-07-07,BANCO BISA,9.9500,1,700000
2026-07-06,2026-07-07,BANCO DE CRÉDITO,9.7000,3,2500
2026-07-06,2026-07-07,BANCO DE CRÉDITO,9.7300,7,35701
2026-07-06,2026-07-07,BANCO DE CRÉDITO,9.9300,1,849700
2026-07-06,2026-07-07,BANCO DE CRÉDITO,9.9500,1,505643
2026-07-06,2026-07-07,BANCO DE LA NACIÓN ARGENTINA,9.7300,29,5134
2026-07-06,2026-07-07,BANCO DE LA NACIÓN ARGENTINA,9.8300,1,12475
2026-07-06,2026-07-07,BANCO ECONÓMICO,9.4300,22,21372
2026-07-06,2026-07-07,BANCO ECONÓMICO,9.8700,1,181531
2026-07-06,2026-07-07,BANCO ECONÓMICO,9.9000,4,695604
2026-07-06,2026-07-07,BANCO ECONÓMICO,9.9200,1,300000
2026-07-06,2026-07-07,BANCO FIE,9.7300,17,15603
2026-07-06,2026-07-07,BANCO FORTALEZA,9.7300,2,2674
2026-07-06,2026-07-07,BANCO FORTALEZA,9.7500,1,8880
2026-07-06,2026-07-07,BANCO FORTALEZA,9.8300,6,1745
2026-07-06,2026-07-07,BANCO GANADERO,9.6000,1,42440
2026-07-06,2026-07-07,BANCO GANADERO,9.6300,199,129283
2026-07-06,2026-07-07,BANCO GANADERO,9.7000,227,393939
2026-07-06,2026-07-07,BANCO GANADERO,9.7300,12,1124923
2026-07-06,2026-07-07,BANCO GANADERO,9.8299,1,69
2026-07-06,2026-07-07,BANCO GANADERO,9.8300,117,4441
2026-07-06,2026-07-07,BANCO GANADERO,9.8302,1,16
2026-07-06,2026-07-07,BANCO GANADERO,9.9000,1,985
2026-07-06,2026-07-07,BANCO GANADERO,9.9296,1,71
2026-07-06,2026-07-07,BANCO GANADERO,9.9300,2,5
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,9.6000,1,6
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,9.6300,201,260082
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,9.7800,1,21455
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,9.8300,3,49488
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,9.9000,2,109876
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,10.0000,2,1100040
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,10.0850,1,600000
2026-07-06,2026-07-07,BANCO MERCANTIL SANTA CRUZ,10.1500,1,399915
2026-07-06,2026-07-07,BANCO NACIONAL DE BOLIVIA,9.7000,1,2000
2026-07-06,2026-07-07,BANCO NACIONAL DE BOLIVIA,9.7300,9,36096
2026-07-06,2026-07-07,BANCO NACIONAL DE BOLIVIA,9.8300,161,115500
2026-07-06,2026-07-07,BANCO NACIONAL DE BOLIVIA,9.8400,1,1
2026-07-06,2026-07-07,BANCO PRODEM,9.7300,9,4406
2026-07-06,2026-07-07,BANCO PYME DE LA COMUNIDAD,9.8300,4,7049
2026-07-06,2026-07-07,BANCO PYME ECOFUTURO,9.4300,3,47414
2026-07-06,2026-07-07,BANCO SOLIDARIO,9.3400,21,1608
2026-07-06,2026-07-07,BANCO SOLIDARIO,9.8500,2,45445
2026-07-06,2026-07-07,BANCO SOLIDARIO,9.8620,2,500000
2026-07-06,2026-07-07,BANCO SOLIDARIO,9.9000,2,10243
2026-07-06,2026-07-07,BANCO SOLIDARIO,9.9500,3,311275
